Continent;Year;Age;Value
Northern America;2009;0-9;10.358377425100125
Northern America;2009;10-19;4.093177040564503
Northern America;2009;20-29;12.742269218751712
Northern America;2009;30-39;16.383829728389603
Northern America;2009;40-49;41.774608738873894
Northern America;2009;50-59;91.67271274983364
Northern America;2009;60-69;133.16036224239605
Northern America;2009;70-79;189.50138586566072
Northern America;2009;80-89;216.35791151591766
Northern America;2009;90+;87.15987415953228
Northern America;2010;0-9;9.872571455000475
Northern America;2010;10-19;4.013610645824866
Northern America;2010;20-29;12.024269913239316
Northern America;2010;30-39;15.845694974757691
Northern America;2010;40-49;40.36185646264893
Northern America;2010;50-59;93.84472713531912
Northern America;2010;60-69;135.09314065002428
Northern America;2010;70-79;187.9158173769323
Northern America;2010;80-89;214.94254155031575
Northern America;2010;90+;87.10622007660707
Northern America;2011;0-9;9.757430084910755
Northern America;2011;10-19;3.6151391897617757
Northern America;2011;20-29;11.356390650718629
Northern America;2011;30-39;15.45379882734623
Northern America;2011;40-49;37.90443636811655
Northern America;2011;50-59;92.39766469603589
Northern America;2011;60-69;133.98858496936984
Northern America;2011;70-79;188.51996316156072
Northern America;2011;80-89;216.85358575610684
Northern America;2011;90+;90.30079983097119
Northern America;2012;0-9;6.377593662402923
Northern America;2012;10-19;3.1940079747828714
Northern America;2012;20-29;8.236320744979446
Northern America;2012;30-39;13.288925968161347
Northern America;2012;40-49;35.70733774474154
Northern America;2012;50-59;92.20063751750395
Northern America;2012;60-69;135.12349127991163
Northern America;2012;70-79;186.0920456366293
Northern America;2012;80-89;219.81039549220174
Northern America;2012;90+;90.7845574832157
Northern America;2013;0-9;6.391450995621821
Northern America;2013;10-19;3.096377497207699
Northern America;2013;20-29;7.828838164947991
Northern America;2013;30-39;12.672553301278537
Northern America;2013;40-49;32.9915330892965
Northern America;2013;50-59;93.28799065338312
Northern America;2013;60-69;138.85381188211468
Northern America;2013;70-79;195.26568636905273
Northern America;2013;80-89;231.7735793197033
Northern America;2013;90+;98.96818635569454
Northern America;2014;0-9;6.569106675903737
Northern America;2014;10-19;3.1008498384312486
Northern America;2014;20-29;7.627151704158199
Northern America;2014;30-39;12.648855433932411
Northern America;2014;40-49;31.335034567137647
Northern America;2014;50-59;94.71197258914596
Northern America;2014;60-69;142.33126291293468
Northern America;2014;70-79;201.19086419530726
Northern America;2014;80-89;245.6590158903688
Northern America;2014;90+;111.90678782939248
Northern America;2015;0-9;6.553920018599376
Northern America;2015;10-19;2.7751657933837306
Northern America;2015;20-29;7.866443628897015
Northern America;2015;30-39;13.610486191581526
Northern America;2015;40-49;29.739867808145487
Northern America;2015;50-59;98.20127911810062
Northern America;2015;60-69;143.75063776025408
Northern America;2015;70-79;197.09718975260884
Northern America;2015;80-89;247.09396171409156
Northern America;2015;90+;111.12825811210875
Northern America;2016;0-9;6.513267474078427
Northern America;2016;10-19;2.8078470137851994
Northern America;2016;20-29;8.163727806210948
Northern America;2016;30-39;14.874273118067176
Northern America;2016;40-49;29.208570100108112
Northern America;2016;50-59;96.7580978395146
Northern America;2016;60-69;147.59615816226773
Northern America;2016;70-79;198.2029912584871
Northern America;2016;80-89;251.9514740280973
Northern America;2016;90+;116.1115823624388
Northern America;2017;0-9;4.989136735804257
Northern America;2017;10-19;2.8190725908939114
Northern America;2017;20-29;8.927184306958882
Northern America;2017;30-39;15.94466400714993
Northern America;2017;40-49;27.99455980133257
Northern America;2017;50-59;95.35689104992723
Northern America;2017;60-69;143.06964884331586
Northern America;2017;70-79;196.7411248175336
Northern America;2017;80-89;230.8732099082844
Northern America;2017;90+;122.59393827424223
Northern America;2018;0-9;6.000318010314913
Northern America;2018;10-19;2.7661526165207087
Northern America;2018;20-29;8.182242956358419
Northern America;2018;30-39;15.26409367232996
Northern America;2018;40-49;26.113376645243697
Northern America;2018;50-59;91.82586241512608
Northern America;2018;60-69;152.08754026791397
Northern America;2018;70-79;211.29031539289457
Northern America;2018;80-89;253.7578274361243
Northern America;2018;90+;127.65424793432297
Northern America;2019;0-9;5.865271985258468
Northern America;2019;10-19;2.750104113394384
Northern America;2019;20-29;7.978329451784035
Northern America;2019;30-39;15.051756525670578
Northern America;2019;40-49;25.293653889393745
Northern America;2019;50-59;93.79831093992962
Northern America;2019;60-69;153.67973638674113
Northern America;2019;70-79;213.91788519714592
Northern America;2019;80-89;252.97857972046995
Northern America;2019;90+;130.2108833121216
Northern America;2020;0-9;5.431776508871972
Northern America;2020;10-19;2.80560205695201
Northern America;2020;20-29;8.281296673463945
Northern America;2020;30-39;16.242060548333626
Northern America;2020;40-49;25.721035132999152
Northern America;2020;50-59;91.42779116238361
Northern America;2020;60-69;163.17739397617405
Northern America;2020;70-79;215.74305832293962
Northern America;2020;80-89;267.6515445236271
Northern America;2020;90+;143.49919864445488
Northern America;2021;0-9;5.380822182866552
Northern America;2021;10-19;2.7596806096120026
Northern America;2021;20-29;8.406269592084076
Northern America;2021;30-39;17.450351017856093
Northern America;2021;40-49;26.843486711623747
Northern America;2021;50-59;97.54552507813074
Northern America;2021;60-69;175.75677327743523
Northern America;2021;70-79;237.20046270194098
Northern America;2021;80-89;264.2905728597294
Northern America;2021;90+;140.58980336040253
Oceania;1950;0-9;646.1786712087819
Oceania;1950;10-19;76.93341140319826
Oceania;1950;20-29;113.95603797460377
Oceania;1950;30-39;95.9817412378482
Oceania;1950;40-49;99.04530879412519
Oceania;1950;50-59;117.98556843406445
Oceania;1950;60-69;168.88758732057295
Oceania;1950;70-79;220.99293866800144
Oceania;1950;80-89;143.16975947123123
Oceania;1950;90+;13.828057589215915
Oceania;1951;0-9;649.4111086427026
Oceania;1951;10-19;76.70465444894597
Oceania;1951;20-29;109.09776520169832
Oceania;1951;30-39;95.41112103481389
Oceania;1951;40-49;97.97761217008674
Oceania;1951;50-59;117.81378972448613
Oceania;1951;60-69;165.61747312446838
Oceania;1951;70-79;208.80505767786875
Oceania;1951;80-89;133.82660006649903
Oceania;1951;90+;10.397450290274966
Oceania;1952;0-9;620.2493467422404
Oceania;1952;10-19;69.8717864767304
Oceania;1952;20-29;97.53353195273313
Oceania;1952;30-39;92.55486315486523
Oceania;1952;40-49;94.29211095509027
Oceania;1952;50-59;114.20951980785902
Oceania;1952;60-69;156.86785049032315
Oceania;1952;70-79;195.01196585078551
Oceania;1952;80-89;123.96818856848074
Oceania;1952;90+;10.069868120603223
Oceania;1953;0-9;605.9354541327701
Oceania;1953;10-19;66.20336231029746
Oceania;1953;20-29;90.08427819029879
Oceania;1953;30-39;91.51533165533984
Oceania;1953;40-49;90.93224915226858
Oceania;1953;50-59;110.21756378375457
Oceania;1953;60-69;150.856949739798
Oceania;1953;70-79;181.2070106748388
Oceania;1953;80-89;109.37008901444915
Oceania;1953;90+;11.082122704895962
Oceania;1954;0-9;591.3596650992266
Oceania;1954;10-19;63.24950411672034
Oceania;1954;20-29;86.98975777024214
Oceania;1954;30-39;84.51958711993387
Oceania;1954;40-49;89.04325710149963
Oceania;1954;50-59;105.39298923470588
Oceania;1954;60-69;143.67626819605022
Oceania;1954;70-79;171.0748607842724
Oceania;1954;80-89;104.05026398018467
Oceania;1954;90+;11.039506339666033
Oceania;1955;0-9;575.0756546978579
Oceania;1955;10-19;60.3536712836088
Oceania;1955;20-29;81.69614635961399
Oceania;1955;30-39;80.60177930990481
Oceania;1955;40-49;87.45931997126102
Oceania;1955;50-59;103.37695548962287
Oceania;1955;60-69;139.68688954294248
Oceania;1955;70-79;167.25403072838114
Oceania;1955;80-89;97.9822427528024
Oceania;1955;90+;11.081631240678817
Oceania;1956;0-9;561.9293742870192
Oceania;1956;10-19;58.146558051346304
Oceania;1956;20-29;79.55425397069484
Oceania;1956;30-39;78.41510354450736
Oceania;1956;40-49;86.43128539432237
Oceania;1956;50-59;102.84738947174431
Oceania;1956;60-69;138.24561117787903
Oceania;1956;70-79;161.7200707446933
Oceania;1956;80-89;98.16166412894208
Oceania;1956;90+;11.079438943803245
Oceania;1957;0-9;539.356255408414
Oceania;1957;10-19;53.63411767656314
Oceania;1957;20-29;75.84267748191786
Oceania;1957;30-39;75.15884274366644
Oceania;1957;40-49;84.3879596530115
Oceania;1957;50-59;103.2148700069183
Oceania;1957;60-69;139.05892740925847
Oceania;1957;70-79;158.9461663902095
Oceania;1957;80-89;91.42673423814048
Oceania;1957;90+;11.641155773091283
Oceania;1958;0-9;523.2533259272234
Oceania;1958;10-19;50.702353629798104
Oceania;1958;20-29;73.10284885960203
Oceania;1958;30-39;73.07450593220307
Oceania;1958;40-49;82.49300736258597
Oceania;1958;50-59;102.95348222966435
Oceania;1958;60-69;136.76371433815325
Oceania;1958;70-79;156.67799716783222
Oceania;1958;80-89;90.8211701460215
Oceania;1958;90+;12.333116714661905
Oceania;1959;0-9;501.4991635994157
Oceania;1959;10-19;49.54474449026416
Oceania;1959;20-29;70.85545464356507
Oceania;1959;30-39;70.76510080124092
Oceania;1959;40-49;80.00490326892172
Oceania;1959;50-59;102.11359527793384
Oceania;1959;60-69;134.22090844173
Oceania;1959;70-79;155.62274373363948
Oceania;1959;80-89;87.95817942266609
Oceania;1959;90+;12.189391012573354
Oceania;1960;0-9;480.5927777011403
Oceania;1960;10-19;47.570888358147734
Oceania;1960;20-29;67.27812004943333
Oceania;1960;30-39;67.45213361265154
Oceania;1960;40-49;82.10648724715602
Oceania;1960;50-59;100.2709495094719
Oceania;1960;60-69;131.26856957869717
Oceania;1960;70-79;152.03446977424562
Oceania;1960;80-89;85.02054823243392
Oceania;1960;90+;11.808389382110239
Oceania;1961;0-9;459.75600071634426
Oceania;1961;10-19;47.38687918354417
Oceania;1961;20-29;63.76571914963882
Oceania;1961;30-39;71.51841140865471
Oceania;1961;40-49;82.48498559495508
Oceania;1961;50-59;99.51244471292668
Oceania;1961;60-69;128.38559306460436
Oceania;1961;70-79;149.5855615495629
Oceania;1961;80-89;85.53365149924976
Oceania;1961;90+;12.130873216980707
Oceania;1962;0-9;438.76737709708823
Oceania;1962;10-19;48.354693333706386
Oceania;1962;20-29;60.92213490976024
Oceania;1962;30-39;71.67421836977897
Oceania;1962;40-49;82.763071814608
Oceania;1962;50-59;99.66237032489073
Oceania;1962;60-69;127.27572387487689
Oceania;1962;70-79;146.8877241809267
Oceania;1962;80-89;87.34903607251518
Oceania;1962;90+;12.015840962961502
Oceania;1963;0-9;416.47637988232344
Oceania;1963;10-19;46.130583226061674
Oceania;1963;20-29;54.954605129066756
Oceania;1963;30-39;68.65372907087348
Oceania;1963;40-49;81.33113152333378
Oceania;1963;50-59;98.06597924622332
Oceania;1963;60-69;126.78781586224115
Oceania;1963;70-79;144.23354382392296
Oceania;1963;80-89;87.48366532124386
Oceania;1963;90+;10.090797072019436
Oceania;1964;0-9;401.8510089968016
Oceania;1964;10-19;47.11880005830165
Oceania;1964;20-29;53.42101587424264
Oceania;1964;30-39;66.99566552224384
Oceania;1964;40-49;79.94425271801069
Oceania;1964;50-59;96.07526676518818
Oceania;1964;60-69;124.69284451344225
Oceania;1964;70-79;142.94284952814732
Oceania;1964;80-89;90.49018864280242
Oceania;1964;90+;9.853831700711277
Oceania;1965;0-9;375.0350235940548
Oceania;1965;10-19;44.6620633544079
Oceania;1965;20-29;54.16554653819081
Oceania;1965;30-39;63.79808092662096
Oceania;1965;40-49;77.33083516785149
Oceania;1965;50-59;93.11118875408647
Oceania;1965;60-69;122.27279257097882
Oceania;1965;70-79;138.45156444284882
Oceania;1965;80-89;86.14746525261003
Oceania;1965;90+;9.219472815796118
Oceania;1966;0-9;371.3640793698016
Oceania;1966;10-19;47.26614633495075
Oceania;1966;20-29;53.081403985052404
Oceania;1966;30-39;60.33768999273803
Oceania;1966;40-49;76.89627684334691
Oceania;1966;50-59;91.65932080736229
Oceania;1966;60-69;122.16597724441999
Oceania;1966;70-79;137.14225115951874
Oceania;1966;80-89;83.0024145376554
Oceania;1966;90+;9.26294512397327
Oceania;1967;0-9;346.0214401529302
Oceania;1967;10-19;43.401903528716296
Oceania;1967;20-29;50.237140094339296
Oceania;1967;30-39;57.41963838328853
Oceania;1967;40-49;74.34767202505809
Oceania;1967;50-59;91.84663911910903
Oceania;1967;60-69;118.86166492816184
Oceania;1967;70-79;134.44530268184167
Oceania;1967;80-89;81.85948839239991
Oceania;1967;90+;9.443063209976703
Oceania;1968;0-9;329.4917434665405
Oceania;1968;10-19;43.94175804210381
Oceania;1968;20-29;48.2694488308881
Oceania;1968;30-39;55.15978702102812
Oceania;1968;40-49;73.249418490544
Oceania;1968;50-59;89.87511497843622
Oceania;1968;60-69;116.1775720227722
Oceania;1968;70-79;129.98405689137726
Oceania;1968;80-89;82.08571973308695
Oceania;1968;90+;9.916166555630367
Oceania;1969;0-9;315.51414030912423
Oceania;1969;10-19;41.03296179504042
Oceania;1969;20-29;49.35668827086635
Oceania;1969;30-39;51.861627386717096
Oceania;1969;40-49;71.80605049327258
Oceania;1969;50-59;92.43513728667348
Oceania;1969;60-69;110.65030944824358
Oceania;1969;70-79;124.05295115157
Oceania;1969;80-89;79.59165442541008
Oceania;1969;90+;10.205097975797017
Oceania;1970;0-9;299.14348041406805
Oceania;1970;10-19;39.18189422180878
Oceania;1970;20-29;47.912601150424656
Oceania;1970;30-39;50.213685875334015
Oceania;1970;40-49;70.28980565015827
Oceania;1970;50-59;91.4851850034064
Oceania;1970;60-69;111.8507188488992
Oceania;1970;70-79;117.68083893757623
Oceania;1970;80-89;81.4497205613462
Oceania;1970;90+;10.919354863426006
Oceania;1971;0-9;279.09121849004543
Oceania;1971;10-19;37.796069015669595
Oceania;1971;20-29;46.35278938833234
Oceania;1971;30-39;48.8151188036797
Oceania;1971;40-49;67.73546543250878
Oceania;1971;50-59;90.06107542602732
Oceania;1971;60-69;111.08254771171731
Oceania;1971;70-79;114.47270932503942
Oceania;1971;80-89;77.52142410461971
Oceania;1971;90+;11.32493715290084
Oceania;1972;0-9;267.37829082115667
Oceania;1972;10-19;37.6930846515308
Oceania;1972;20-29;46.46909961024352
Oceania;1972;30-39;48.38248070452242
Oceania;1972;40-49;67.16615339892647
Oceania;1972;50-59;88.86875993071317
Oceania;1972;60-69;110.25071538061682
Oceania;1972;70-79;114.01848857747196
Oceania;1972;80-89;75.90953041183177
Oceania;1972;90+;11.236892547343913
Oceania;1973;0-9;249.32658951197908
Oceania;1973;10-19;34.224311877503325
Oceania;1973;20-29;43.592720635033615
Oceania;1973;30-39;47.26015915876913
Oceania;1973;40-49;64.55388732313729
Oceania;1973;50-59;88.2205728557939
Oceania;1973;60-69;111.19644705888979
Oceania;1973;70-79;114.44985977036121
Oceania;1973;80-89;73.49855925106944
Oceania;1973;90+;11.275252176441027
Oceania;1974;0-9;232.59597855386752
Oceania;1974;10-19;33.01929204387397
Oceania;1974;20-29;43.06968854346893
Oceania;1974;30-39;46.16196362114521
Oceania;1974;40-49;62.2569885166185
Oceania;1974;50-59;87.20941324379565
Oceania;1974;60-69;110.91900352771991
Oceania;1974;70-79;116.01264119744452
Oceania;1974;80-89;73.0263574326403
Oceania;1974;90+;11.019742571557943
Oceania;1975;0-9;221.7129878138591
Oceania;1975;10-19;32.11476375360398
Oceania;1975;20-29;43.486889492303575
Oceania;1975;30-39;45.520123715771994
Oceania;1975;40-49;61.4011441379994
Oceania;1975;50-59;86.02649050803433
Oceania;1975;60-69;111.96600934878947
Oceania;1975;70-79;115.49851390156344
Oceania;1975;80-89;72.21278319292877
Oceania;1975;90+;10.173651233565488
Oceania;1976;0-9;208.49821392328613
Oceania;1976;10-19;31.051069695428215
Oceania;1976;20-29;42.177620465924626
Oceania;1976;30-39;43.71688119034595
Oceania;1976;40-49;59.8645631992146
Oceania;1976;50-59;85.02517055144038
Oceania;1976;60-69;111.70681819581428
Oceania;1976;70-79;115.90136561142495
Oceania;1976;80-89;72.13214737155658
Oceania;1976;90+;10.199683317884098
Oceania;1977;0-9;198.64534276485654
Oceania;1977;10-19;33.179844939245974
Oceania;1977;20-29;42.59410485527605
Oceania;1977;30-39;43.48097825796559
Oceania;1977;40-49;58.115742355789536
Oceania;1977;50-59;83.83573403911105
Oceania;1977;60-69;110.6356788009322
Oceania;1977;70-79;114.78395555944181
Oceania;1977;80-89;71.0940344742532
Oceania;1977;90+;9.516018744558211
Oceania;1978;0-9;188.20393798839225
Oceania;1978;10-19;31.76338502332255
Oceania;1978;20-29;44.658299218836575
Oceania;1978;30-39;41.74499900445338
Oceania;1978;40-49;56.93781246424051
Oceania;1978;50-59;81.5753571489979
Oceania;1978;60-69;109.36704000418544
Oceania;1978;70-79;112.80085421272187
Oceania;1978;80-89;67.10672727850277
Oceania;1978;90+;9.030078888240332
Oceania;1979;0-9;180.14045866321248
Oceania;1979;10-19;30.838685618135315
Oceania;1979;20-29;44.400950030861
Oceania;1979;30-39;40.01266716677285
Oceania;1979;40-49;55.25685248844661
Oceania;1979;50-59;80.25686230737384
Oceania;1979;60-69;109.87866221939414
Oceania;1979;70-79;113.7940008446809
Oceania;1979;80-89;65.78575396348751
Oceania;1979;90+;9.201061694528317
Oceania;1980;0-9;171.91339580450023
Oceania;1980;10-19;28.68792247891896
Oceania;1980;20-29;44.452610178717805
Oceania;1980;30-39;39.01457868872372
Oceania;1980;40-49;53.42199418991979
Oceania;1980;50-59;80.94295719505656
Oceania;1980;60-69;109.29200012372974
Oceania;1980;70-79;118.13327978630512
Oceania;1980;80-89;70.71467479960043
Oceania;1980;90+;10.85630844121114
Oceania;1981;0-9;164.5996294677718
Oceania;1981;10-19;28.23200465768196
Oceania;1981;20-29;41.995115675800236
Oceania;1981;30-39;36.64809721143034
Oceania;1981;40-49;51.724419261808336
Oceania;1981;50-59;79.96909588990037
Oceania;1981;60-69;109.00285201354129
Oceania;1981;70-79;118.41997107432822
Oceania;1981;80-89;72.50295826459535
Oceania;1981;90+;10.556589730824134
Oceania;1982;0-9;158.86672160321606
Oceania;1982;10-19;27.761571945089283
Oceania;1982;20-29;40.74749203650539
Oceania;1982;30-39;35.06500032701351
Oceania;1982;40-49;51.12561004267703
Oceania;1982;50-59;80.63020410541777
Oceania;1982;60-69;108.23207872711458
Oceania;1982;70-79;119.93597060412564
Oceania;1982;80-89;71.25724376561838
Oceania;1982;90+;10.87329498130831
Oceania;1983;0-9;152.44585089765403
Oceania;1983;10-19;25.693782494154714
Oceania;1983;20-29;39.22581567454712
Oceania;1983;30-39;33.17852406732387
Oceania;1983;40-49;51.95939937889549
Oceania;1983;50-59;79.76461775614693
Oceania;1983;60-69;109.55541544106877
Oceania;1983;70-79;120.9916165133449
Oceania;1983;80-89;71.70932890304171
Oceania;1983;90+;10.579668425999667
Oceania;1984;0-9;146.5198120353187
Oceania;1984;10-19;24.254845129025874
Oceania;1984;20-29;41.53883144745247
Oceania;1984;30-39;33.51339491266135
Oceania;1984;40-49;50.5887323171744
Oceania;1984;50-59;76.63903923996767
Oceania;1984;60-69;109.86219275016563
Oceania;1984;70-79;120.40090145951703
Oceania;1984;80-89;70.70055949293214
Oceania;1984;90+;10.513149368578798
Oceania;1985;0-9;142.02125586867442
Oceania;1985;10-19;23.616384647834735
Oceania;1985;20-29;40.77538432990195
Oceania;1985;30-39;34.83854175543328
Oceania;1985;40-49;49.47304656114317
Oceania;1985;50-59;74.51263092723143
Oceania;1985;60-69;112.24007963596458
Oceania;1985;70-79;121.45516642069572
Oceania;1985;80-89;74.98440231374929
Oceania;1985;90+;11.353834683341535
Oceania;1986;0-9;136.59443155007833
Oceania;1986;10-19;22.283815853590063
Oceania;1986;20-29;42.23742272752489
Oceania;1986;30-39;36.888510521945946
Oceania;1986;40-49;48.72488205146162
Oceania;1986;50-59;72.82328616295264
Oceania;1986;60-69;112.1735348756437
Oceania;1986;70-79;121.90207671674338
Oceania;1986;80-89;74.21800645143192
Oceania;1986;90+;11.003345696225905
Oceania;1987;0-9;131.86811252928786
Oceania;1987;10-19;21.850839089537086
Oceania;1987;20-29;42.57017120815459
Oceania;1987;30-39;39.41938344303687
Oceania;1987;40-49;50.06333886158144
Oceania;1987;50-59;71.0294858296825
Oceania;1987;60-69;112.00163832048132
Oceania;1987;70-79;124.97099640445947
Oceania;1987;80-89;78.88534005292635
Oceania;1987;90+;11.484553392725816
Oceania;1988;0-9;123.72204852391567
Oceania;1988;10-19;20.442229062090536
Oceania;1988;20-29;41.76704729155709
Oceania;1988;30-39;37.947167081713175
Oceania;1988;40-49;47.60420279226792
Oceania;1988;50-59;69.06744749636341
Oceania;1988;60-69;106.64572157619796
Oceania;1988;70-79;123.47354318733208
Oceania;1988;80-89;80.21813200305455
Oceania;1988;90+;11.678461011723387
Oceania;1989;0-9;119.22064349728872
Oceania;1989;10-19;19.47231947459932
Oceania;1989;20-29;40.87868837571869
Oceania;1989;30-39;40.23488568024994
Oceania;1989;40-49;48.02747076368731
Oceania;1989;50-59;68.51904704571857
Oceania;1989;60-69;106.19421033840501
Oceania;1989;70-79;125.15841111809868
Oceania;1989;80-89;84.03675935030807
Oceania;1989;90+;11.914992985320843
Oceania;1990;0-9;115.70011047589726
Oceania;1990;10-19;19.143935090834734
Oceania;1990;20-29;39.63334770837766
Oceania;1990;30-39;40.306141352765614
Oceania;1990;40-49;48.41023262964859
Oceania;1990;50-59;67.01642202897128
Oceania;1990;60-69;102.33117911341085
Oceania;1990;70-79;124.39480372967314
Oceania;1990;80-89;84.18707493597294
Oceania;1990;90+;12.4629793486082
Oceania;1991;0-9;110.54957115708122
Oceania;1991;10-19;18.371782746659672
Oceania;1991;20-29;38.330572893289926
Oceania;1991;30-39;40.18228246389932
Oceania;1991;40-49;48.56433030122866
Oceania;1991;50-59;65.50656414091253
Oceania;1991;60-69;100.50074500746965
Oceania;1991;70-79;123.32914884072662
Oceania;1991;80-89;81.71904558013901
Oceania;1991;90+;13.005761994179883
Oceania;1992;0-9;107.99584605043455
Oceania;1992;10-19;17.757113082103587
Oceania;1992;20-29;38.04749193301483
Oceania;1992;30-39;39.76464070085793
Oceania;1992;40-49;48.92670624792898
Oceania;1992;50-59;65.03988045889518
Oceania;1992;60-69;101.31842398752069
Oceania;1992;70-79;121.09253350360383
Oceania;1992;80-89;84.41951029262873
Oceania;1992;90+;13.23844929460951
Oceania;1993;0-9;102.56350723055121
Oceania;1993;10-19;18.016765266352486
Oceania;1993;20-29;35.46132179387287
Oceania;1993;30-39;40.30317716785334
Oceania;1993;40-49;48.963394342945215
Oceania;1993;50-59;63.795368235501904
Oceania;1993;60-69;98.82905848462647
Oceania;1993;70-79;121.54006117000587
Oceania;1993;80-89;86.61243937439843
Oceania;1993;90+;13.85968589643977
Oceania;1994;0-9;98.93065232197242
Oceania;1994;10-19;17.22153340776195
Oceania;1994;20-29;34.046996209312546
Oceania;1994;30-39;40.114583619171704
Oceania;1994;40-49;48.67827125722132
Oceania;1994;50-59;63.677531316833694
Oceania;1994;60-69;101.44368055765602
Oceania;1994;70-79;125.95713676133782
Oceania;1994;80-89;86.05376671859175
Oceania;1994;90+;14.501230048472717
Oceania;1995;0-9;93.99878352070714
Oceania;1995;10-19;16.754911029988968
Oceania;1995;20-29;32.87509134010185
Oceania;1995;30-39;39.65143868240613
Oceania;1995;40-49;48.42777270911478
Oceania;1995;50-59;62.82474657224763
Oceania;1995;60-69;98.83145085596324
Oceania;1995;70-79;128.31067666415154
Oceania;1995;80-89;84.87375426291648
Oceania;1995;90+;15.045688158916244
Oceania;1996;0-9;92.51887894693567
Oceania;1996;10-19;16.828818878862823
Oceania;1996;20-29;31.60273207306247
Oceania;1996;30-39;39.28447695880148
Oceania;1996;40-49;47.77430196380748
Oceania;1996;50-59;62.18902497481121
Oceania;1996;60-69;98.74652691067995
Oceania;1996;70-79;129.02521397976548
Oceania;1996;80-89;86.42352861032445
Oceania;1996;90+;15.301394071431737
Oceania;1997;0-9;92.30876760648395
Oceania;1997;10-19;17.84045595167553
Oceania;1997;20-29;30.430132374065703
Oceania;1997;30-39;38.63145227920561
Oceania;1997;40-49;47.58777976598973
Oceania;1997;50-59;62.61996103509038
Oceania;1997;60-69;97.33992189418886
Oceania;1997;70-79;128.8942117908893
Oceania;1997;80-89;86.7460372338711
Oceania;1997;90+;15.621615866231796
Oceania;1998;0-9;86.41523115058261
Oceania;1998;10-19;15.953633898850637
Oceania;1998;20-29;28.933023338980103
Oceania;1998;30-39;37.89418557699271
Oceania;1998;40-49;47.15246054677757
Oceania;1998;50-59;60.649983724479114
Oceania;1998;60-69;96.05196309685967
Oceania;1998;70-79;125.63127191986091
Oceania;1998;80-89;82.86537946594385
Oceania;1998;90+;15.76690360669507
Oceania;1999;0-9;83.8749577303187
Oceania;1999;10-19;15.560194340710533
Oceania;1999;20-29;26.54218446210603
Oceania;1999;30-39;36.689332263219825
Oceania;1999;40-49;46.35697847463676
Oceania;1999;50-59;60.59359811860549
Oceania;1999;60-69;97.93321434063495
Oceania;1999;70-79;127.76984310573476
Oceania;1999;80-89;86.59588260385773
Oceania;1999;90+;16.83179674678136
Oceania;2000;0-9;78.47354235906167
Oceania;2000;10-19;15.164066527586208
Oceania;2000;20-29;25.595980075416985
Oceania;2000;30-39;35.68351151966667
Oceania;2000;40-49;46.161835513062435
Oceania;2000;50-59;60.56826399971142
Oceania;2000;60-69;99.17153440952981
Oceania;2000;70-79;124.14812576554313
Oceania;2000;80-89;84.59103017141103
Oceania;2000;90+;16.801114813566368
Oceania;2001;0-9;75.48871775135588
Oceania;2001;10-19;14.32525474997255
Oceania;2001;20-29;24.878775350242964
Oceania;2001;30-39;34.20258679302741
Oceania;2001;40-49;46.124804749120656
Oceania;2001;50-59;60.56425053213312
Oceania;2001;60-69;97.27503056878358
Oceania;2001;70-79;123.71958464877571
Oceania;2001;80-89;89.65665242002414
Oceania;2001;90+;19.278914867767813
Oceania;2002;0-9;73.93177800809003
Oceania;2002;10-19;14.370514989810612
Oceania;2002;20-29;24.5787275900672
Oceania;2002;30-39;32.751805021081566
Oceania;2002;40-49;47.24465031491006
Oceania;2002;50-59;61.294843900463775
Oceania;2002;60-69;97.51198801244881
Oceania;2002;70-79;123.83232980480362
Oceania;2002;80-89;92.9988097471621
Oceania;2002;90+;20.323840470716934
Oceania;2003;0-9;70.81912206233527
Oceania;2003;10-19;13.635351430263887
Oceania;2003;20-29;24.15034767116348
Oceania;2003;30-39;31.584613834896942
Oceania;2003;40-49;48.491690312609265
Oceania;2003;50-59;61.642214968308075
Oceania;2003;60-69;96.20539675884756
Oceania;2003;70-79;120.79864634173228
Oceania;2003;80-89;94.84597972461965
Oceania;2003;90+;21.327641627099034
Oceania;2004;0-9;69.13665190012766
Oceania;2004;10-19;13.395756182353061
Oceania;2004;20-29;23.989653998722158
Oceania;2004;30-39;30.624522824346162
Oceania;2004;40-49;48.82881383004555
Oceania;2004;50-59;63.80233901010477
Oceania;2004;60-69;99.24265151952395
Oceania;2004;70-79;120.51090224144576
Oceania;2004;80-89;100.19397825054023
Oceania;2004;90+;22.1172313808769
Oceania;2005;0-9;67.92523538262121
Oceania;2005;10-19;13.933304706044082
Oceania;2005;20-29;24.151294780781992
Oceania;2005;30-39;29.86221400081814
Oceania;2005;40-49;49.02163790753671
Oceania;2005;50-59;66.47509092597662
Oceania;2005;60-69;98.37797991508353
Oceania;2005;70-79;120.65645443673903
Oceania;2005;80-89;100.45844712434517
Oceania;2005;90+;23.017674300678415
Oceania;2006;0-9;66.53042520514488
Oceania;2006;10-19;14.00581601143372
Oceania;2006;20-29;24.242780095848
Oceania;2006;30-39;29.658673292623625
Oceania;2006;40-49;48.518673378935844
Oceania;2006;50-59;69.02250754708284
Oceania;2006;60-69;100.64932073108612
Oceania;2006;70-79;124.66635932670734
Oceania;2006;80-89;100.40900332107469
Oceania;2006;90+;25.32459432407803
Oceania;2007;0-9;65.98810631746666
Oceania;2007;10-19;14.502214881678041
